DSM,PSP,Species,aspect,evi_fall,evi_spring,evi_summer,mndwi_fall,mndwi_spring,mndwi_summer,nbr_fall,nbr_spring,nbr_summer,ndvi_fall,ndvi_spring,ndvi_summer,savi_fall,savi_spring,savi_summer,severity_high,severity_low,severity_moderate,severity_unburned,slope,tcb_fall,tcb_spring,tcb_summer,tcg_fall,tcg_spring,tcg_summer,tcw_fall,tcw_spring,tcw_summer,total_fires,vari_fall,vari_spring,vari_summer,Carbon_gm2,x,y,tsf_0_10,tsf_10_20,tsf_20_25,pr,tas,dep2_permafrost
288.0,10001.0,resin birch,302.56084594808306,0.2648332118988037,0.1327489465475082,0.4416549205780029,0.4797797501087188,0.5368425250053406,0.0872052535414695,0.6061883568763733,0.6633928418159485,0.6639585494995117,0.2310545593500137,0.2030469179153442,0.7010008096694946,0.1577865779399871,0.0920881852507591,0.3860119879245758,1.0,1.0,1.0,1.0,10.53739499271774,0.3989685475826263,0.2314902544021606,0.2926930487155914,0.0372991785407066,0.0144951567053794,0.1425979137420654,0.0118026910349726,0.020273171365261,-0.0466522276401519,0.0,-0.1132118254899978,-0.0225917175412178,-0.1596843004226684,457.0092396967005,-148.25699892225924,64.80425384186162,False,False,False,25.4675006866455,-4.309166431427,18.0
288.0,10001.0,white spruce,302.56084594808306,0.2648332118988037,0.1327489465475082,0.4416549205780029,0.4797797501087188,0.5368425250053406,0.0872052535414695,0.6061883568763733,0.6633928418159485,0.6639585494995117,0.2310545593500137,0.2030469179153442,0.7010008096694946,0.1577865779399871,0.0920881852507591,0.3860119879245758,1.0,1.0,1.0,1.0,10.53739499271774,0.3989685475826263,0.2314902544021606,0.2926930487155914,0.0372991785407066,0.0144951567053794,0.1425979137420654,0.0118026910349726,0.020273171365261,-0.0466522276401519,0.0,-0.1132118254899978,-0.0225917175412178,-0.1596843004226684,64.53683824142078,-148.25699892225924,64.80425384186162,False,False,False,25.4675006866455,-4.309166431427,18.0
283.0,10002.0,black spruce,298.69368565751574,0.24207304418087,0.1206261962652206,0.3750446438789367,0.5508085489273071,0.4546193182468414,0.0805515795946121,0.6577335000038147,0.5805354118347168,0.6525563597679138,0.2062962800264358,0.2213540226221084,0.7013969421386719,0.1384508907794952,0.0902138575911521,0.3514498472213745,1.0,1.0,1.0,1.0,17.367964657796932,0.3822710216045379,0.1793961524963379,0.2598344683647156,0.0295122377574443,0.0126566160470247,0.1196108013391494,0.0275493394583463,0.0084894271567463,-0.0358989536762237,0.0,-0.0862363204360008,-0.1305583417415619,-0.1223271191120147,8.324357999822057,-148.25742699596037,64.80444112410585,False,False,False,25.4675006866455,-4.309166431427,18.0
283.0,10002.0,resin birch,298.69368565751574,0.24207304418087,0.1206261962652206,0.3750446438789367,0.5508085489273071,0.4546193182468414,0.0805515795946121,0.6577335000038147,0.5805354118347168,0.6525563597679138,0.2062962800264358,0.2213540226221084,0.7013969421386719,0.1384508907794952,0.0902138575911521,0.3514498472213745,1.0,1.0,1.0,1.0,17.367964657796932,0.3822710216045379,0.1793961524963379,0.2598344683647156,0.0295122377574443,0.0126566160470247,0.1196108013391494,0.0275493394583463,0.0084894271567463,-0.0358989536762237,0.0,-0.0862363204360008,-0.1305583417415619,-0.1223271191120147,409.29856555454177,-148.25742699596037,64.80444112410585,False,False,False,25.4675006866455,-4.309166431427,18.0
283.0,10002.0,white spruce,298.69368565751574,0.24207304418087,0.1206261962652206,0.3750446438789367,0.5508085489273071,0.4546193182468414,0.0805515795946121,0.6577335000038147,0.5805354118347168,0.6525563597679138,0.2062962800264358,0.2213540226221084,0.7013969421386719,0.1384508907794952,0.0902138575911521,0.3514498472213745,1.0,1.0,1.0,1.0,17.367964657796932,0.3822710216045379,0.1793961524963379,0.2598344683647156,0.0295122377574443,0.0126566160470247,0.1196108013391494,0.0275493394583463,0.0084894271567463,-0.0358989536762237,0.0,-0.0862363204360008,-0.1305583417415619,-0.1223271191120147,39.87754930511407,-148.25742699596037,64.80444112410585,False,False,False,25.4675006866455,-4.309166431427,18.0
282.0,10003.0,black spruce,299.58003860226273,0.219407320022583,0.1324307918548584,0.3414190113544464,0.4948317408561706,0.5394133925437927,0.1347067952156067,0.5942409038543701,0.6681385636329651,0.6548136472702026,0.1943086385726928,0.250808447599411,0.6383873224258423,0.1271802634000778,0.1004743874073028,0.32509845495224,1.0,1.0,1.0,1.0,15.131213710492949,0.3731466233730316,0.1710957288742065,0.2491794377565384,0.0210387036204338,0.0180321056395769,0.1103229448199272,0.0187184214591979,0.0136711588129401,-0.0338985510170459,0.0,-0.1168085187673568,-0.1318776458501815,-0.109192207455635,0.8223705704594265,-148.25815828853314,64.80420925085107,False,False,False,24.4941673278809,-2.50000023841858,18.0
282.0,10003.0,resin birch,299.58003860226273,0.219407320022583,0.1324307918548584,0.3414190113544464,0.4948317408561706,0.5394133925437927,0.1347067952156067,0.5942409038543701,0.6681385636329651,0.6548136472702026,0.1943086385726928,0.250808447599411,0.6383873224258423,0.1271802634000778,0.1004743874073028,0.32509845495224,1.0,1.0,1.0,1.0,15.131213710492949,0.3731466233730316,0.1710957288742065,0.2491794377565384,0.0210387036204338,0.0180321056395769,0.1103229448199272,0.0187184214591979,0.0136711588129401,-0.0338985510170459,0.0,-0.1168085187673568,-0.1318776458501815,-0.109192207455635,409.2835228662217,-148.25815828853314,64.80420925085107,False,False,False,24.4941673278809,-2.50000023841858,62.0
282.0,10003.0,white spruce,299.58003860226273,0.219407320022583,0.1324307918548584,0.3414190113544464,0.4948317408561706,0.5394133925437927,0.1347067952156067,0.5942409038543701,0.6681385636329651,0.6548136472702026,0.1943086385726928,0.250808447599411,0.6383873224258423,0.1271802634000778,0.1004743874073028,0.32509845495224,1.0,1.0,1.0,1.0,15.131213710492949,0.3731466233730316,0.1710957288742065,0.2491794377565384,0.0210387036204338,0.0180321056395769,0.1103229448199272,0.0187184214591979,0.0136711588129401,-0.0338985510170459,0.0,-0.1168085187673568,-0.1318776458501815,-0.109192207455635,166.95517041091074,-148.25815828853314,64.80420925085107,False,False,False,24.4941673278809,-2.50000023841858,62.0
190.0,10004.0,black cottonwood,154.79747665899222,0.2920189797878265,0.1892092078924179,0.3496806621551513,0.2340425550937652,0.592287003993988,0.0446601063013076,0.7426100969314575,0.7209188938140869,0.7015399932861328,0.7054624557495117,0.2913034856319427,0.767067551612854,0.2793254852294922,0.1295876801013946,0.3501830697059631,1.0,1.0,1.0,1.0,5.267982831328912,0.1513047218322754,0.1915091276168823,0.1976367682218551,0.091372512280941,0.02833086065948,0.1217271983623504,-0.0114450445398688,0.021601041778922,-0.0288868807256221,0.0,-0.1845031976699829,-0.1612369865179062,-0.3076300024986267,201.96294140792193,-146.82965405235436,64.85096738449751,False,False,False,24.4941673278809,-2.50000023841858,62.0
190.0,10004.0,resin birch,154.79747665899222,0.2920189797878265,0.1892092078924179,0.3496806621551513,0.2340425550937652,0.592287003993988,0.0446601063013076,0.7426100969314575,0.7209188938140869,0.7015399932861328,0.7054624557495117,0.2913034856319427,0.767067551612854,0.2793254852294922,0.1295876801013946,0.3501830697059631,1.0,1.0,1.0,1.0,5.267982831328912,0.1513047218322754,0.1915091276168823,0.1976367682218551,0.091372512280941,0.02833086065948,0.1217271983623504,-0.0114450445398688,0.021601041778922,-0.0288868807256221,0.0,-0.1845031976699829,-0.1612369865179062,-0.3076300024986267,12.028651936727668,-146.82965405235436,64.85096738449751,False,False,False,24.4941673278809,-2.50000023841858,62.0
