DSM,PSP,Species,aspect,evi_fall,evi_spring,evi_summer,mndwi_fall,mndwi_spring,mndwi_summer,nbr_fall,nbr_spring,nbr_summer,ndvi_fall,ndvi_spring,ndvi_summer,savi_fall,savi_spring,savi_summer,severity_high,severity_low,severity_moderate,severity_unburned,slope,tcb_fall,tcb_spring,tcb_summer,tcg_fall,tcg_spring,tcg_summer,tcw_fall,tcw_spring,tcw_summer,total_fires,vari_fall,vari_spring,vari_summer,Carbon_gm2,x,y,tsf_0_10,tsf_10_20,tsf_20_25,pr,tas,dep2_permafrost
597,10282,white spruce,189.08200204681657,0.375954658,0.049692094,0.5778350234031677,-0.227557704,0.714919925,-0.186003238,0.5482605695724487,0.7425804734230042,0.6446747779846191,0.7297793030738831,0.024195993,0.8004189133644104,0.3735004067420959,0.024439814,0.521512508,1,1,1,1,12.388997604621444,0.231945515,0.7418071031570435,0.3144450783729553,0.1357686221599578,-0.040746551,0.2194800376892089,-0.086846642,0.2262624204158783,-0.087383576,0,-0.116859607,0.042704057,-0.325244755,96.24243602568178,-1478267.063,7406359.229707522,FALSE,FALSE,FALSE,34.33083344,-2.653333426,53
363,10283,quaking aspen,64.29996235738811,0.182167187,0.1016560718417167,0.4392455816268921,-0.010114476,0.4631650447845459,-0.211749092,0.4429191946983337,0.5484569072723389,0.5746973156929016,0.4284038543701172,0.1035942658782005,0.7716075778007507,0.173916757,0.069548331,0.4272488951683044,1,1,1,1,2.2034029211965924,0.1760428547859192,0.3086563944816589,0.2519867420196533,0.047787923,0.001033868,0.1612384766340255,-0.032835767,0.02724728,-0.083801538,0,0.007246133,0.020723052,-0.206486434,69.18203200567785,-1480668.527,7407556.1319966195,FALSE,FALSE,FALSE,34.33083344,-2.653333426,53
363,10283,resin birch,64.29996235738811,0.182167187,0.1016560718417167,0.4392455816268921,-0.010114476,0.4631650447845459,-0.211749092,0.4429191946983337,0.5484569072723389,0.5746973156929016,0.4284038543701172,0.1035942658782005,0.7716075778007507,0.173916757,0.069548331,0.4272488951683044,1,1,1,1,2.2034029211965924,0.1760428547859192,0.3086563944816589,0.2519867420196533,0.047787923,0.001033868,0.1612384766340255,-0.032835767,0.02724728,-0.083801538,0,0.007246133,0.020723052,-0.206486434,17.956284910552768,-1480668.527,7407556.1319966195,FALSE,FALSE,FALSE,34.33083344,-2.653333426,53
363,10283,white spruce,64.29996235738811,0.182167187,0.1016560718417167,0.4392455816268921,-0.010114476,0.4631650447845459,-0.211749092,0.4429191946983337,0.5484569072723389,0.5746973156929016,0.4284038543701172,0.1035942658782005,0.7716075778007507,0.173916757,0.069548331,0.4272488951683044,1,1,1,1,2.2034029211965924,0.1760428547859192,0.3086563944816589,0.2519867420196533,0.047787923,0.001033868,0.1612384766340255,-0.032835767,0.02724728,-0.083801538,0,0.007246133,0.020723052,-0.206486434,34.059390903143374,-1480668.527,7407556.1319966195,FALSE,FALSE,FALSE,34.33083344,-2.653333426,53
364,10284,black cottonwood,115.70042125327122,0.2684625387191772,0.1229717433452606,0.5255550742149353,-0.110445581,0.500417173,-0.211196348,0.4612040519714355,0.5514036417007446,0.6447665691375732,0.5598396062850952,0.1074509397149086,0.813244104,0.2461668252944946,0.068308517,0.4831211268901825,1,1,1,1,4.400246796,0.1875863075256347,0.3426627814769745,0.2705857157707214,0.076248065,0.005160424,0.197374016,-0.053129137,0.036659721,-0.076485984,0,-0.107891589,0.02404747,-0.27457431,745.5279880090063,-1480723.694,7407545.171590685,FALSE,FALSE,FALSE,34.33083344,-2.653333426,53
364,10284,resin birch,115.70042125327122,0.2684625387191772,0.1229717433452606,0.5255550742149353,-0.110445581,0.500417173,-0.211196348,0.4612040519714355,0.5514036417007446,0.6447665691375732,0.5598396062850952,0.1074509397149086,0.813244104,0.2461668252944946,0.068308517,0.4831211268901825,1,1,1,1,4.400246796,0.1875863075256347,0.3426627814769745,0.2705857157707214,0.076248065,0.005160424,0.197374016,-0.053129137,0.036659721,-0.076485984,0,-0.107891589,0.02404747,-0.27457431,58.27548095616546,-1480723.694,7407545.171590685,FALSE,FALSE,FALSE,34.33083344,-2.653333426,53
364,10284,white spruce,115.70042125327122,0.2684625387191772,0.1229717433452606,0.5255550742149353,-0.110445581,0.500417173,-0.211196348,0.4612040519714355,0.5514036417007446,0.6447665691375732,0.5598396062850952,0.1074509397149086,0.813244104,0.2461668252944946,0.068308517,0.4831211268901825,1,1,1,1,4.400246796,0.1875863075256347,0.3426627814769745,0.2705857157707214,0.076248065,0.005160424,0.197374016,-0.053129137,0.036659721,-0.076485984,0,-0.107891589,0.02404747,-0.27457431,172.84581056650626,-1480723.694,7407545.171590685,FALSE,FALSE,FALSE,34.33083344,-2.653333426,18
361,10285,resin birch,295.6998458373831,0.2673706412315368,0.1245544850826263,0.449420154,-0.22479564,0.5954440832138062,-0.165103182,0.52042979,0.6169735789299011,0.6343039274215698,0.6855059266090393,0.1173514425754547,0.7977496385574341,0.2694578170776367,0.075865246,0.4217480719089508,1,1,1,1,8.749371416,0.1634941399097442,0.3220136761665344,0.2428949177265167,0.085982844,0.00359391,0.1590902954339981,-0.063597269,0.052775498,-0.069414325,0,-0.057570398,-0.0555121,-0.311376601,84.45750243942675,-1480684.804,7407616.475086249,FALSE,FALSE,FALSE,34.01499939,-3.182499886,18
361,10285,white spruce,295.6998458373831,0.2673706412315368,0.1245544850826263,0.449420154,-0.22479564,0.5954440832138062,-0.165103182,0.52042979,0.6169735789299011,0.6343039274215698,0.6855059266090393,0.1173514425754547,0.7977496385574341,0.2694578170776367,0.075865246,0.4217480719089508,1,1,1,1,8.749371416,0.1634941399097442,0.3220136761665344,0.2428949177265167,0.085982844,0.00359391,0.1590902954339981,-0.063597269,0.052775498,-0.069414325,0,-0.057570398,-0.0555121,-0.311376601,196.3707944905451,-1480684.804,7407616.475086249,FALSE,FALSE,FALSE,34.01499939,-3.182499886,18
104,10286,black spruce,317.9025311110642,0.2093802541494369,0.1429082453250885,0.4745775759220123,0.1199912577867508,0.4266152679920196,-0.04075535,0.5698722004890442,0.5740984678268433,0.6982471346855164,0.5193149447441101,0.1808510720729828,0.8128200769424438,0.2126839905977249,0.099741623,0.4519506096839905,1,1,1,1,8.945387371445975,0.1400978118181228,0.2991917729377746,0.2334599643945694,0.071965054,0.018169954,0.1765535920858383,-0.027895108,0.015389506,-0.041083258,0,-0.130756974,-0.004221478,-0.290650398,8.549542925536164,-1470197.054,7464684.248775039,FALSE,FALSE,FALSE,34.01499939,-3.182499886,18
